,Unnamed: 0,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword,created_day
202,202,Mon Jun 17 07:15:24 +0000 2024,1,Selamat siang min @PT_Transjakarta . Apakah pada rute mikrotrans JAK-53 sedang terdapat gangguan di wilayah Kecamatan Palmerah? Terimakasih.,1802600918376177729,in,SWEET HOME JAKARTA,0,1,0,iloveindomieyes,Transjakarta,Mon
203,203,Mon Jun 17 06:10:12 +0000 2024,4,Satu2nya trayek angkot Koperasi KWK (Koperasi Wahana Kalpika) bagian Jakarta Selatan lintas Lebak Bulus yang belum tersentuh / diganti Microtrans (Jakarta) Selatan 03 / S03 Pondok Labu - Lebak Bulus - Pasar Kebayoran Lama Kapankah @PT_Transjakarta akan menggantinya? https://t.co/tFpiQTpnY7,1802584510912942446,in,"DKI Jakarta, Indonesia",0,1,0,SinatriaNur_Muh,Transjakarta,Mon
204,204,Mon Jun 17 01:15:51 +0000 2024,0,ya allah udh 10 mnt nunggu busway ga dateng-dateng mana dipinggir jalan gaada kursi @PT_Transjakarta,1802510434022609164,in,,0,1,0,yelloushine,Transjakarta,Mon
205,205,Mon Jun 17 01:15:39 +0000 2024,0,Min @PT_Transjakarta hr ini 4b beroperasi mulai jam brp? Makasih,1802510385582645562,in,,0,1,0,AdelinChristina,Transjakarta,Mon
206,206,Mon Jun 17 00:34:49 +0000 2024,0,Min @PT_Transjakarta t11 hari ni operasional dr jam berapa?,1802500109231665368,in,"Jakarta, indonesia ",0,2,0,rinamulya,Transjakarta,Mon
207,207,Mon Jun 17 00:19:12 +0000 2024,0,Apakah pagi ini @PT_Transjakarta beroperasi normal?,1802496178631872819,in,"Jakarta Capital Region, Indone",0,1,0,BudimanDjojo,Transjakarta,Mon
208,208,Sun Jun 16 23:51:14 +0000 2024,1,Min @PT_Transjakarta jam operasional bus dari jam brp hari ini?,1802489140547891356,in,"Svalbard, Norge",0,1,0,larasdiaan,Transjakarta,Sun
209,209,Sun Jun 16 22:31:24 +0000 2024,0,kalo dari arah kalideres mau ke halte sawah besar rutenya gimana ya min? @PT_Transjakarta,1802469050284720473,in,LN⁴ x OB³ ᰔᩚ,0,4,0,Eveemaps,Transjakarta,Sun
210,210,Sun Jun 16 16:29:54 +0000 2024,0,Dear @PT_Transjakarta tolong dong kalau bisa setiap bus (khsusnya bus listrik) nya dipasang musik/radio gitu gausah kenceng'' bngt. Soalnya beberapa kalii ketemu bus listrik yg drivernya setel musik jadi ga suntuk di perjalanan beda kalau ga setel musik sm skli,1802378075898069237,in,,0,0,0,StanleyAritona1,Transjakarta,Sun
211,211,Sun Jun 16 16:29:05 +0000 2024,0,Halo @PT_Transjakarta untuk besok pagi mikrotrans/jaklingko masih beroperasi nggak yaa?,1802377871849295892,in,,0,1,0,porprovcov48873,Transjakarta,Sun
212,212,Sun Jun 16 16:20:19 +0000 2024,0,Hallo min @PT_Transjakarta besok TJ Koridor 13 dan 01 buka jam berapa?,1802375663032451540,in,"Jakarta Selatan, DKI Jakarta",0,1,0,miiikuumi,Transjakarta,Sun
213,213,Sun Jun 16 16:11:19 +0000 2024,0,Ini kalian ngga ada niatan tambahin armada amari M3 gtu? Kasian bgt bjirrr tiap malem liatnya desek desek an di Halte Monas @PT_Transjakarta,1802373399827878186,in,"Jakarta Pusat, DKI Jakarta",0,2,0,latifritonga,Transjakarta,Sun
214,214,Sun Jun 16 15:58:23 +0000 2024,0,min @PT_Transjakarta untuk besok pagi idul adha busway beroperasi di jam berapa ya? jam 6 ada ga ya?,1802370144041320611,in,,0,1,0,gysaandd,Transjakarta,Sun
215,215,Sun Jun 16 14:58:00 +0000 2024,0,Tj 1e kok ga dateng dateng yaa aku nunggu dari jam set10 sampe sekarang ga dateng dateng udh mau jam 10 padahal @PT_Transjakarta,1802354950179364968,in,neverland with my peterpan,0,1,0,knanayoung,Transjakarta,Sun
216,216,Sun Jun 16 14:55:52 +0000 2024,0,Bang @PT_Transjakarta masih ada ga sih 9D dari arah tanah abang?,1802354409911001519,in,"Jakarta Capital Region, Indone",0,2,0,tiaraputrianant,Transjakarta,Sun
217,217,Sun Jun 16 14:38:35 +0000 2024,0,Min @PT_Transjakarta unruk AMARI malem ini tetep beroperasi kayak biasa kah?,1802350063592866233,in,Nomad but wanna be settled,0,1,0,tendaloyn,Transjakarta,Sun
218,218,Sun Jun 16 13:53:19 +0000 2024,87,Apakah ini bisa disebut koleb antar kota @BanggaSurabaya x @PT_Transjakarta? https://t.co/oUkH7gRawP,1802338669749207131,in,Indonesia ,4,8,10,stravenues,Transjakarta,Sun
219,219,Sun Jun 16 13:29:50 +0000 2024,0,Min @PT_Transjakarta TJ ke pulogadung 2 yg dari arah Tosari msh ada jam sgni ?,1802332761673605469,in,Jakarta Capital Region,0,2,0,wahyuwfw,Transjakarta,Sun
220,220,Sun Jun 16 12:49:40 +0000 2024,0,Malam admin mohon konfirmasi apakah ini benar? @PT_Transjakarta https://t.co/Lb8pCqEr3V,1802322652402790831,in,markleeheart,0,1,0,bubbly0n,Transjakarta,Sun
221,221,Sun Jun 16 12:17:00 +0000 2024,0,Min @PT_Transjakarta jak 08 jurusan roxy - benhil besok jalan dari jam 5 pagi apa ada perubahan jadwal min?,1802314430710980633,in,"Bekasi Timur, Indonesia",0,0,0,CharacterofR,Transjakarta,Sun
222,222,Sun Jun 16 12:15:40 +0000 2024,0,Malam min kalau dari bsd ke ragunan naik tije bisa ngga ya? @PT_Transjakarta,1802314097368666607,in,world ,0,2,0,ganadararassa,Transjakarta,Sun
223,223,Sun Jun 16 12:01:14 +0000 2024,0,Yth. Direksi/pengelola @PT_Transjakarta mohon unt bus jalur joglo-blokM atau setiap yg lewat CSW diharapkan tetap berhenti di CSW (JALUR INTEGRASI) unt joglo-blok M knp TIDAK BERHENTI DI CSW/ASEAN unt itu mohon perubahannya atas perhatian terima kasih tks...Ttd pengguna,1802310463222329623,in,,0,3,0,Massthoms,Transjakarta,Sun
224,224,Sun Jun 16 11:52:41 +0000 2024,0,Halo min @PT_Transjakarta besok tije 5c atau rute 10 aktif dri jam berapa ya,1802308314065506510,in,,0,1,0,beibe145,Transjakarta,Sun
225,225,Sun Jun 16 11:16:05 +0000 2024,0,min @PT_Transjakarta S21 arah ciputat knp lama bgt deh? jalanan lancar tapi masa udah 40mnt blm jga lewat,1802299102233055582,in,,0,1,0,RiyoXHA,Transjakarta,Sun
226,226,Sun Jun 16 11:15:46 +0000 2024,0,Halo admin @PT_Transjakarta saya ingin mengucapkan terima kasih kepada pramudi pramusapa koridor 8 (Lebak Bulus- Ps. Baru) atas kesigapan dalam pelayanannya yang telah menemukan KUE saya yang sempat terjatuh di dalam bus. Terima kasin atas pelayanan dan dedikasinya.,1802299022364774741,in,,0,1,0,slavski_pr,Transjakarta,Sun
227,227,Sun Jun 16 10:52:51 +0000 2024,0,Sore kak untuk besok jam operasional transjakarta mulai jam berapa ya? @PT_Transjakarta,1802293255301747026,in,,0,1,0,Kodokamazonna,Transjakarta,Sun
228,228,Sun Jun 16 10:26:19 +0000 2024,0,hallo min jam ops L13E sampe jam berapa ya? @PT_Transjakarta,1802286575289881063,in,,0,1,0,mcdlonads,Transjakarta,Sun
229,229,Sun Jun 16 09:27:22 +0000 2024,1,Halo admin @PT_Transjakarta untuk besok jam operasional Jak Lingko dan bus2 Transjakarta dari jam berapa aja ya?,1802271740711809279,in,,0,1,0,hootagalung,Transjakarta,Sun
230,230,Sun Jun 16 08:54:24 +0000 2024,1,‍️ Hai minjak @PT_Transjakarta mw nanya untuk hari raya idul adha besok tgl 17 juni 2024 apakah ada perubahan jam operasional untuk rute 6U 7B 7Q dan S21 ? Mohon infonya ,1802263443422241139,in,"Jakarta Selatan, DKI Jakarta",0,1,0,sansanlhm,Transjakarta,Sun
231,231,Sun Jun 16 08:36:45 +0000 2024,0,min koridor 5c besok beroperasi dari jam berapa ya saya rencana mau shalat ied di istiqlal dan berangkat sebelum subuh @PT_Transjakarta,1802259004682534927,in,,0,0,0,sunflowiemu,Transjakarta,Sun
232,232,Sun Jun 16 08:00:27 +0000 2024,0,Halo min mau izin lapor saya di rute 6D tebet - bundaran Senayan mau lapor TSA 026 acnya gk dingin gerah banget penumpang pada komplain semua @PT_Transjakarta,1802249870486774057,in,"Bojonggede, Indonesia",0,1,0,DelroyLeandro,Transjakarta,Sun
233,233,Sun Jun 16 06:43:10 +0000 2024,0,Ini gak mau difollow up masalah terkait salah satu team di Transjakarta yang diupaj hanya 55 ribu dan pembayaran cash Gak logis sih sekelas Transjakarta pembayaran cash @PT_Transjakarta,1802230417866838451,in,jakarta,0,0,0,gang_tung25660,Transjakarta,Sun
234,234,Sun Jun 16 06:24:25 +0000 2024,0,Hallo min @PT_Transjakarta mau nanya dari Poris ke Green Pramuka Square pake apa ya? Trims ,1802225702714106235,in,Find it yourself,0,3,0,senchuujuu,Transjakarta,Sun
235,235,Sun Jun 16 05:52:43 +0000 2024,0,Hallo min @PT_Transjakarta adabusway yang ke Jatibening di pondok gede Bekasi gak ya,1802217723591598087,in,"Bogor, Jawa Barat",0,1,0,KangMaman204,Transjakarta,Sun
236,236,Sun Jun 16 05:50:05 +0000 2024,0,Hallo min @PT_Transjakarta ada busway yang ke Jatibening di pondok gede Bekasi gak ya,1802217059960705500,in,"Bogor, Jawa Barat",0,1,0,KangMaman204,Transjakarta,Sun
237,237,Sun Jun 16 05:39:21 +0000 2024,0,Rute tije 6C apakah masih beroperasi? @PT_Transjakarta,1802214359156085043,in,,0,2,0,taroloversmost,Transjakarta,Sun
238,238,Sun Jun 16 04:51:42 +0000 2024,0,min rute dari tanjung duren ke pim naik nmr brp ya @PT_Transjakarta,1802202369066942527,in,"firdaus , surga",0,2,0,tokopiyu,Transjakarta,Sun
239,239,Sun Jun 16 04:48:09 +0000 2024,0,Min Rute PRJ 1 PGC - Jiexpo kenapa ga dateng ya?? Saya udh nunggu 1 jam an di halte pgc nih @PT_Transjakarta,1802201474975637825,in,,0,1,0,devanoef,Transjakarta,Sun
240,240,Sun Jun 16 04:41:45 +0000 2024,0,Min mau tanya @PT_Transjakarta klo mau ke PRJ dari halte Juanda naik apa ya ??,1802199865163964836,in,,0,1,0,JamileThufa,Transjakarta,Sun
241,241,Sun Jun 16 04:38:15 +0000 2024,0,min @PT_Transjakarta ke plumpang dari ciputat rutenya naik apa ajaa???,1802198984280408174,in,seventin.,0,1,0,ssickandtireed,Transjakarta,Sun
242,242,Sun Jun 16 03:43:53 +0000 2024,0,Halo min minta tolong dievaluasi lg cara driver bawa kendaraan. Hari ini saya naik JAK14 tujuan tanah abang nomor mobilnya KMJ 554. Supirnya tidak smooth bawa nya gas rem ga rem gak konstan di jln bikin penumpang di dldlm duduknya kurang nyaman. @PT_Transjakarta @JaklingkoID_,1802185301827469655,in,"Jakarta Barat, DKI Jakarta",0,1,0,raafiAD,Transjakarta,Sun
243,243,Sun Jun 16 03:39:40 +0000 2024,0,Halo min kalau dari Cibubur mau ke Cikini bisa naik trans jakarta nomor berapa ya? @PT_Transjakarta,1802184239670264099,in,,0,3,0,bucinnyawooshik,Transjakarta,Sun
244,244,Sun Jun 16 03:10:28 +0000 2024,0,#SobatJaktim! Siapa yang udah punya rencana ke Jakarta Fair? Kabar gembira! @pt_transjakarta membuka 4 rute khusus dari 12 Juni-14 Juli 2024 selama @jakartafairidberlangsung. Sumber: @jsclab #enjoyjakarta #jakartafair2024 https://t.co/n9iIY6thmm,1802176891664900128,in,"Jalan Dr. Sumarno, Pulogebang",0,1,0,kotajaktim,Transjakarta,Sun
245,245,Sun Jun 16 03:09:56 +0000 2024,0,Halo min @PT_Transjakarta kalau kau ke PRJ Kemayoran dari St.Cisauk rutenya bagaimana ya? Terima kasih ,1802176756847448128,in,Indonesia,0,2,0,rubvysuga,Transjakarta,Sun
246,246,Sun Jun 16 02:50:43 +0000 2024,0,haloo min @PT_Transjakarta dari halte transjakarta kemayoran menuju sunter mall itu rutenya bagaimana ya min? thank youu,1802171923352408426,in,,0,2,0,chocobachocobi,Transjakarta,Sun
247,247,Sun Jun 16 02:27:03 +0000 2024,0,hi @PT_Transjakarta ! Mohon info rute dan koridor busway dari Central Park Mall ke Pacific Place Mall Thanku,1802165967226593396,in,Tangerang,0,3,0,permenkaretb,Transjakarta,Sun
248,248,Sun Jun 16 01:49:31 +0000 2024,0,Selamat pagi admin hari ini bus Wisata Juanda-IRTI dan IRTI-Bundaran Senayan beroperasi ga yaaa? @PT_Transjakarta,1802156520253345882,in,,0,1,0,atealieur,Transjakarta,Sun
249,249,Sun Jun 16 01:08:57 +0000 2024,0,min kenapasih 3H lama bgt udh nunggu 30 menit @PT_Transjakarta,1802146311967547753,in,she!¡her || 23,0,1,0,cryinacoolways,Transjakarta,Sun
250,250,Sat Jun 15 21:00:55 +0000 2024,0,Terjadi juga buat rute BSD S12 frekuensi banyak tapi jauh S14 dari Gading Serpong selalu penuh bahkan sejak titik keberangkatan awal. Tolong dong @PT_Transjakarta ditambah armada atau jam frekuensi atau keduanya.,1802083891488133272,in,,0,0,0,andarusatya,Transjakarta,Sat
251,251,Sat Jun 15 18:28:11 +0000 2024,0,jam segini naik tj koridor 13 nemu pasangan bermesraan woilaa me and who mint plz bantu kondisikan hati sa yg lagi hancur lebur ini mint @PT_Transjakarta,1802045456266215649,in,neraka adalah orange juice,0,1,0,cihuilah,Transjakarta,Sat
252,252,Sat Jun 15 18:02:41 +0000 2024,0,Hola @PT_Transjakarta dari cawang sentral ke UNJ naik tj nomor berapa?,1802039037093625911,in,"Bekasi, Jawa Barat",0,2,0,glamwithessa,Transjakarta,Sat
253,253,Sat Jun 15 16:14:26 +0000 2024,0,Haloo min @PT_Transjakarta ini koridor M14 arah JIS kok busnya blm datang² udah sejam lebih plis. Tambahin lah aramadanya jangan sebiji dua biji.,1802011793675690018,in,JYP Nation,0,1,0,obangben,Transjakarta,Sat
254,254,Sat Jun 15 15:58:03 +0000 2024,0,Halo admin @PT_Transjakarta met malam. Mau tanya. Jika ingin bergantumi dari 4F ke 2B apakah harus tap kembali? Terima kasih!,1802007674567176349,in,,0,1,0,Sesihel,Transjakarta,Sat
255,255,Sat Jun 15 15:50:14 +0000 2024,0,Min emang bener ya salah satu vendor petugas kebersihan nyuci dimalam hari diTJ hanya 55 ribu perharinya ? Emang sekecil itu untuk sekelas Transjakarta? @PT_Transjakarta,1802005704980771210,in,jakarta,0,0,0,gang_tung25660,Transjakarta,Sat
256,256,Sat Jun 15 15:41:11 +0000 2024,0,Halo min @PT_Transjakarta ini gmn ya tadi saya sudah top up kartu jaklingko (jakcard bank dki) via tokped sudah saya bayar tapi saldonya tidak masuk? Hp saya tidak bisa nfc si.. jadi saya coba tap langsung ke halte saldo saya masih saldo sebelumnya. Ini gmn ya??,1802003428945883326,in,,0,2,0,mellliiiaaa,Transjakarta,Sat
257,257,Sat Jun 15 15:18:41 +0000 2024,0,Min emang bener ya salah satu vendor petugas kebersihan diTJ hanya 55 ribu perharinya ? Emang sekecil itu untuk sekelas Transjakarta? Coba follow up dong min @PT_Transjakarta,1801997765100388597,in,jakarta,0,0,0,gang_tung25660,Transjakarta,Sat
258,258,Sat Jun 15 14:45:53 +0000 2024,0,Min kalo malem ini mau ke Velbak dari halte Rawamangun rutenya gimana ya? Pls bales cepet @PT_Transjakarta,1801989512714981460,in,🪐,0,3,0,elliosphere,Transjakarta,Sat
259,259,Sat Jun 15 14:06:07 +0000 2024,0,halo min @PT_Transjakarta kalau dari halte lebak bulus ke halte ragunan naik koridor brp ya? terima kasih sebelumnya,1801979502265876959,in,,0,3,0,floenterata,Transjakarta,Sat
260,260,Sat Jun 15 13:50:17 +0000 2024,0,halo min halte cawang dan halte ciliwung terintegrasi stasiun lrt gak ya? @PT_Transjakarta,1801975518469722620,in,,0,2,0,youlosingher,Transjakarta,Sat
261,261,Sat Jun 15 13:46:16 +0000 2024,0,Hai min @PT_Transjakarta untuk naik D11 dr terminal ada 2 ya min? Yg terminal depok baru &amp; terminal depok? soalnya liat dr tije.. kalo terminal depok itu yg di pinggir jln bukan tuk bus stop nya? Sebrang ramayana? makasih,1801974506929701272,in,"Depok, Jawa Barat",0,1,0,eka39koernia,Transjakarta,Sat
262,262,Sat Jun 15 13:28:11 +0000 2024,0,dr pinang ranti mau ke univ yarsi naik apaaah @PT_Transjakarta,1801969957376492019,in,,0,2,0,aurellievern,Transjakarta,Sat
263,263,Sat Jun 15 13:17:27 +0000 2024,0,Min transjakarta buat ke bandara Soetta jam operasionalnya dari jam berapa sampai jam berapa ya? @PT_Transjakarta,1801967254889975812,in,,0,1,0,uriminhyunie,Transjakarta,Sat
264,264,Sat Jun 15 13:01:25 +0000 2024,0,Jam Operasional TransJakarta Saat Idul Adha 2024 Cek Infonya! @PT_Transjakarta https://t.co/OIvQnDtNQL,1801963220565205481,in,"Kota Depok, Jawa Barat",0,0,0,portalinfomase,Transjakarta,Sat
265,265,Sat Jun 15 12:29:32 +0000 2024,0,Halo kak d21 ke ui beroperasi sampe jam berapa ya hari ini? @PT_Transjakarta,1801955197474013613,in,,0,1,0,Youngfrq02,Transjakarta,Sat
266,266,Sat Jun 15 11:46:14 +0000 2024,0,halo @PT_Transjakarta D11 paling terakhir jam brp ya dari cawang sentral?,1801944301393625400,in,,0,2,0,boyeniscat,Transjakarta,Sat
267,267,Sat Jun 15 11:30:11 +0000 2024,0,Min @PT_Transjakarta mau tanya Koridor 12 itu kok ada yg Pluit - Tanjung Priok sama Penjaringan - Sunter Kelapa Gading? Itu pola perjalanannya gimana min?,1801940262123643138,in,,0,0,0,wizard_dorothyy,Transjakarta,Sat
268,268,Sat Jun 15 11:25:50 +0000 2024,0,halo min @JaklingkoID_ @PT_Transjakarta abis naik jaklingko 88 Tj priok- taman kota intan dibawa sama driver yang ugal ugalan baru naik udah tarik gas cepet sampe kaki terkilir bawanya ngebutt terus mendadak rem tbtb dan ini sering smoga gaada kejadian kya gini lagi drivernya,1801939167615565829,in,jkt,0,1,0,weirdbutc00l,Transjakarta,Sat
269,269,Sat Jun 15 11:21:58 +0000 2024,0,lupakah menutup pintu belakang @PT_Transjakarta T11 https://t.co/O2HXLnd0Nt,1801938195141271743,in,,0,0,0,otwstaffmercf1,Transjakarta,Sat
270,270,Sat Jun 15 10:48:29 +0000 2024,0,halo min @PT_Transjakarta mau tanyaa apakah busway 7F beroperasi hari ini?,1801929769316999510,in,,0,2,0,scrlooxxx,Transjakarta,Sat
271,271,Sat Jun 15 10:20:41 +0000 2024,0,Salut banget sama @PT_Transjakarta dan @KAI121 yang ngasih fasilitas WIFI gratis di halte dan stasiun dan nggak lemot samsek walaupun yg pake banyak. Aku love banget pokonya ,1801922770470891767,in,Bima Sakti,0,2,0,dindadesyaa_,Transjakarta,Sat
272,272,Sat Jun 15 10:18:28 +0000 2024,0,Min aku mau ngasih masukan nih. Untuk bus tj kooridor 6B yang berhenti di halte karet sama dukuh atas kok tidak ada announcenya ya min? Mohon utk di perbaiki ya min. Kasian buat yg turun di dua halte tsb @PT_Transjakarta,1801922212615819674,in,,0,1,0,gadogadorebus,Transjakarta,Sat
273,273,Sat Jun 15 09:43:01 +0000 2024,0,min kalo dari taman ismail marzuki ke pesakih naik busway nomor berapa ya? @PT_Transjakarta,1801913292706984340,in,anywhere but near you,0,4,0,greysvnflower,Transjakarta,Sat
274,274,Sat Jun 15 09:39:34 +0000 2024,0,Min @PT_Transjakarta JAK 7 lama banget? Emang ada pengalihan rute?,1801912424054084030,in,Neverland,0,1,0,__maidenmoon,Transjakarta,Sat
275,275,Sat Jun 15 08:22:33 +0000 2024,0,Normalize using public transport to go anywhere walopun lbh lama di jalan apalagi klo naik @PT_Transjakarta emg hrs itung itungan waktu bgt,1801893042821206343,in,"DKI Jakarta, Indonesia",0,0,0,erpriliano,Transjakarta,Sat
276,276,Sat Jun 15 07:54:33 +0000 2024,0,DMR-230109 sabtu 15 Juni 2024 jam 14.54 sudah di bunderan HI @PT_Transjakarta,1801885996981588119,in,indonesia,0,0,0,euiShnay,Transjakarta,Sat
277,277,Sat Jun 15 07:53:19 +0000 2024,0,Sakit hati loh gw sama @PT_Transjakarta anak gw di triak2in driver diusir2 disuruh turun disuruh nyebrang di bunsen. Bicara baik2 g bisa y? Ngetap 8x gw woy!!!! DMR-230109 mulut drivernya g sopan. Udah 2 driver dengan armada yg sama mulutnya g ramah anak!,1801885684526924283,in,indonesia,0,0,0,euiShnay,Transjakarta,Sat
278,278,Sat Jun 15 07:50:55 +0000 2024,0,Klo saya tidak bawa anak saya mending nyebrang .sekalian olahraga Jalan kaki sehat. Ini bawa2 anak usia 5 tahun. Bener2 @PT_Transjakarta TIDAK RAMAH ANAK,1801885081902190793,in,indonesia,0,0,0,euiShnay,Transjakarta,Sat
279,279,Sat Jun 15 01:18:05 +0000 2024,0,Waktunya upgrade Royal Trans pake big bus @PT_Transjakarta,1801786222005924094,in,Indonesia,0,1,0,RestuAria,Transjakarta,Sat
280,280,Sat Jun 15 01:00:50 +0000 2024,0,Min rute dari halte galur ke halte taman Ismail Marzuki naik busway nomor berapa dlu min @PT_Transjakarta,1801781881685610733,in,hot 9teen,0,2,0,awnizn,Transjakarta,Sat
281,281,Sat Jun 15 00:57:11 +0000 2024,0,Live loc B21 gamuncul tuh min busnya di mana yang arah dari Bekasi ke Jakarta fix in dong @PT_Transjakarta,1801780962952679539,in,"Bekasi Timur, Indonesia",0,1,0,katonwdk,Transjakarta,Sat
282,282,Fri Jun 14 23:24:52 +0000 2024,1,Selamat pagi @PT_Transjakarta teruntuk semua rombongan yg naik TJ tolong dijaga sikapnya JGN BERISIK ANTRI DI HALTE YG RAPI SUPAYA TIDAK MENGHAMBAT ORG LAIN YG MAU MASUK BUS. keadaan semrawut sekali di halte puribeta 2 krn ada rombongan anak sekolah (bukan anak TK atau SD),1801757729637470545,in,Jakarta Capital Region,0,0,0,dwipujpuj,Transjakarta,Fri
283,283,Fri Jun 14 22:30:36 +0000 2024,1,Dear @PT_Transjakarta kenapa KUE saya dipotong dua kali ya? Satu saat tap in di Halte Kebayoran dan satu lagi saat tap out di Halte Kebon Jeruk pada tanggal 10 Juni kemarin. Bisa lihat di foto yang sudah saya kasih highlight warna hijau. https://t.co/gpHIkxpDss,1801744073935753457,in,"Tangerang, Indonesia",0,2,0,yudistirop,Transjakarta,Fri
284,284,Fri Jun 14 21:39:38 +0000 2024,0,min kalo mau ke cilandak town square naik tj dari halte jembatan merah rutenya gimana ya? @PT_Transjakarta,1801731249113076175,in,,0,3,0,raisarkaiv,Transjakarta,Fri
285,285,Fri Jun 14 16:30:18 +0000 2024,0,Selamat malam @PT_Transjakarta Dari sdn cipedak 03 ke mall central park rutenya bagaimana ya? Terimakasih ,1801653401782210731,in,Leeknow's heart ,0,3,0,Leebitbl_829325,Transjakarta,Fri
286,286,Fri Jun 14 15:33:42 +0000 2024,1,Hai min @PT_Transjakarta klo mau ke prj ji expo dari halte cbd ke mana yah? Makasih,1801639155853889779,in,,0,3,0,delulu_veeeee,Transjakarta,Fri
287,287,Fri Jun 14 15:32:57 +0000 2024,0,Halo @PT_Transjakarta bis rute Pasar Baru-Lebak Bulus BMP-220268 ada sarang laba2 gini.. terakir kali dibersihin kapan? AC juga mati. Bus kosong tapi panas banget gimana kalo penuh.. QC dulu sebelum layak dipakai ya. Sumpah malam ini pulangnya ga nyaman banget. Bintang 1. Sebel. https://t.co/fZWCYIkXyv,1801638967194095997,in,"Jakarta, Indonesia",0,2,0,dsismyname,Transjakarta,Fri
288,288,Fri Jun 14 15:28:39 +0000 2024,1,Selamat malam untuk bus yang saya naiki rute 8 Lebak Bulus - Pasar Baru Via Tomang untuk AC bus tidak di hidupkan jadi panas dan sesak dada. @PT_Transjakarta kode bus : BMP-22068 https://t.co/c8vAh1Knn0,1801637886149988548,in,"Tebet, Jakarta Selatan",0,1,0,j3lly_jilli,Transjakarta,Fri
289,289,Fri Jun 14 15:13:51 +0000 2024,0,Halo admin @PT_Transjakarta dari halte csw ke halte pasar baru rutenya gimana ya?,1801634160383300025,in,,0,4,0,marmaladetune,Transjakarta,Fri
290,290,Fri Jun 14 14:58:22 +0000 2024,0,min kalo dari tomang mau ke velodrome naik nya gimana min @PT_Transjakarta,1801630263530950884,in,ym,0,4,0,lilyoongii,Transjakarta,Fri
291,291,Fri Jun 14 14:58:09 +0000 2024,0,Buat @NTMCLantasPolri nih ada pelanggan masuk jalur @PT_Transjakarta plus kebut kebutan CC @CCICPolri @TMCPoldaMetro @DivHumas_Polri @Google @YouTube @YoutubeINA @googleindonesia,1801630209793527996,in,"Penggilingan, Jakarta Timur ",0,0,0,rizkyaziz16,Transjakarta,Fri
292,292,Fri Jun 14 14:35:31 +0000 2024,0,min @PT_Transjakarta rute ke upnvj limo gimana deh dari stasiun Lenteng Agung,1801624513303744796,in,,0,1,0,lycorishe,Transjakarta,Fri
293,293,Fri Jun 14 14:04:26 +0000 2024,0,Blok m ke Barito naik tj jurusan mana ges @PT_Transjakarta ?,1801616691140641103,in,,0,3,0,_urcoffeemate,Transjakarta,Fri
294,294,Fri Jun 14 13:56:42 +0000 2024,0,Min @PT_Transjakarta bis terakhir koridor 13 jam berapa ya?,1801614747563135148,in,Palestine will be free,0,2,0,trickymindful,Transjakarta,Fri
295,295,Fri Jun 14 13:29:03 +0000 2024,0,halo min boleh tau rute busway kalo dari tj ciledug mau ke grand indonesia? @PT_Transjakarta,1801607787795071097,in,she/her,0,1,0,ilylami,Transjakarta,Fri
296,296,Fri Jun 14 13:28:29 +0000 2024,0,Selamat malam admin transjakarta @PT_Transjakarta ini saya mau laporan kalo saldo kartu saya terlalu sering d potong 2 kali dalam sekali perjalanan. Bisa tlg d bantu min?,1801607645301981494,in,Jakarta Capital Region,0,2,0,abigaildra_,Transjakarta,Fri
297,297,Fri Jun 14 13:21:51 +0000 2024,0,Dan terjadi lagiii Kemarin nunggu 45 menit sekarang sudah 49 menit belum hadir juga Tj jurusan ragunan-kp rambutan (7e) . Antrian sudah panjang di 2 pintu. @PT_Transjakarta . Gimana ini?? https://t.co/JZHvtIbgxe,1801605974089994343,in,Jakarta,0,2,0,wurirahman,Transjakarta,Fri
298,298,Fri Jun 14 13:00:55 +0000 2024,1,Mana nih min @PT_Transjakarta booth prjnya kok sepi https://t.co/LGquAUdNhg,1801600706325135670,in,INDONESIA,0,0,1,MiyaHaE_1,Transjakarta,Fri
299,299,Fri Jun 14 12:36:33 +0000 2024,0,ini 9c pada kemana dah gila 30 menit gua nunggu @PT_Transjakarta,1801594576823849403,in,정국이의마음,0,1,0,jeykeyonly,Transjakarta,Fri
300,300,Fri Jun 14 12:35:50 +0000 2024,0,Ini serius d11 gaada yg mau dirubah kah? Gila kali ya @PT_Transjakarta,1801594394459705406,in,,0,0,0,Pluviophileez_,Transjakarta,Fri
301,301,Fri Jun 14 12:33:59 +0000 2024,0,Nunggu 6W berasa nungguin jodoh udah sejam berdiri kaga dateng dateng @PT_Transjakarta,1801593928267010543,in,,0,2,0,on_yourm_ine,Transjakarta,Fri
302,302,Fri Jun 14 12:32:55 +0000 2024,0,Ini yg terbiasa naik 7C di hari Jumat dgn tujuan lap. Tembakz Al Azhar Wiladatika GG. Masjid dsk Mending bablas aja sampai flyover Bogor ataupun rambutan Lalu naik Jak 28/ Jak 73 (dr PS rebo) Ataupun Jak 98 Drpada ngedumel di sosmed @PT_Transjakarta Karena ini weekend,1801593660586475526,in,,0,0,0,bhismaaa10,Transjakarta,Fri
